text,time,image_url,likes,comments,shares
"🔴 #ATENCIÓN l Tras conocerse los resultados definitivos de los comicios presidenciales de EE.UU, que dan como ganador a Joe Biden, el presidente de la Repúbica Lenín Moreno ha querido enviarlo un ""cariñoso"" mensaje de felicitación y sumisión de perro faldero. ¿Qué te parece? 🤣  #ElPeorGobiernoDeLaHistoria #leninponteen4patas #BidenHarris2020",1604771483.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/123923466_2783055228682412_4178887634462721687_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=IgnHycLP9yYAX9vmgS8&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=6bf6c013116ea4e6520a83239626fb10&oe=60B203B7,73,15,0
"🔴 #ATENCIÓN l Miles de Ecuatorianos han expresado que NO están de acuerdo en que se envíe de ""vacaciones pagadas"" por Europa a esta señora, que ni siquiera ha hecho mérito alguno. Si quiere pasearse y conocer al Papa, VAYA CON SU PLATA han dicho. ¡Si estas de acuerdo, comparte! 😡",1604615579.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/123651509_2781320828855852_7972877071382362496_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8024bb&_nc_ohc=jTeaSK-HrGUAX925SH2&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=dca7d1ec35e21ff81e7017794a48a1f5&oe=60B16267,38,3,0
"🔴. #URGENTE l Presidente Lenín Moreno ha mandando un ""útimatum"" al candidato demócrata a la presidencia de EE.UU. ""Joe Biden"" par que en el plazo de 24 horas reconozca oficialmente como ganador de las elecciones a ""su majestad Donald Trump"", de no ser así, que se atenga a las consecuencias. Noticia en desarrollo 🤣",1604596401.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/123562527_2781119258876009_5404755921197911202_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=oxMTIOEMao8AX8cwYW-&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=9a3770834b4e72d05719b0d9bf1629d9&oe=60B0960E,58,31,0
"🔴. #ATENCIÓN l Guillermo Lasso se va de ""feriado"" con la plata de sus depositantes, mientras que ellos no pueden ir ""ni a la esquina"", y encima andan pensando en votar por él; así es de ""gil"" el pueblo ecuatoriano. ¿Qué te parece la falsa noticia? 🤣  #LassoBorrero2021 #Elecciones2021 #ConHumor",1604197374.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/123413158_2776832575971344_5118040974942852400_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=TYKzLVYCh98AX9h5v9o&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=fa266ed2d7ecbb1accb62651e2f86d95&oe=60AFA034,64,23,0
"🔴. #ATENCIÓN l El presidente de la república desmintió esta mañana una supuesta foto que circula en la redes, donde supuestamente se lo ve ""paradito"", y que segun sus propias palabras dijo ""no ven que ese no soy yo mmvs"". ¿Tú que piensas, es o no es él man? 🤣  #LeninMoreno #ElPeorGobiernoDeLaHistoria #leninmmv",1603909716.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/122881793_2773690939618841_7488782632823224906_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=NfKvy-p3LOgAX9rv51g&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=85084eb79e9a45f224ace6e9dc2cb025&oe=60B254DA,67,36,0
"🔴. #ATENCIÓN l Lenin Moreno ha declarado que ""no va a permitir ni un solo temblor más en el Ecuador"" como el de hoy en la mañana, porque el país ""no está para esos hijueputas sustos"". Noticia en desarrollo. 🤣",1603838348.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/122581788_2772895156365086_7590498770613025756_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=RMaAcdl5KWUAX-Sb7K9&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=e665478991849d4464d0beb486eead14&oe=60B12213,58,14,0
"Fuerte sismo de 4.92 grados ritcher hoy sobre las 7h00 con epicentro cerca de Machachi , se registran saqueos en Guayaquil. 🤣 !TEMBLORRR!",1603800688.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/123053664_2772470556407546_6155489821062042468_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=110474&_nc_ohc=4dORZAb4EeQAX-7Sk7m&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=35a7c8964a9d896b2ae86a040963e58e&oe=60B24A10,8,2,0
"🔴. #ATENCIÓN l El alcalde de Quito, ha dado positivo a la prueba PCR para el Covid-19 el día de hoy; su estado de salud es bueno y se mantendrá en aislamiento durante 10 días, aunque se mostró preocupado por lo que pasara con sus ""cuysitos"". Noticia en desarrollo. 😁 ¡Fuerza alcalde, pronta recuperación!",1603672082.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/122851508_2771125656542036_1861806251951769802_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=-cSICBT63G0AX_il0UP&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=43d64af82536770a44ba5ecec74ed1c2&oe=60AF7C83,66,4,0
"🔴 #URGENTE l Guillermo Lasso cansado del ""bullyng"" que le hacían por ser solo ""bachiller"", a falta de uno, se compra 3 títulos de tercer nivel, uno de astronauta y uno de entrenador de fútbol, porque según sus palabras ""aquí el que tiene plata, no es ningún burro"". ¿Qué te parece? 🤣  #Elecciones2021 #LassoBorrero2021 #ConHumor",1603490147.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/122012980_2769114040076531_2018912188526062771_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_ohc=nrpSwMMVhDUAX8RTvkm&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=9ee046bb585d91a5a5a7ea26950785cb&oe=60AFF293,91,152,0
"🔴. #ATENCIÓN l ¿Aún no te haz enterado de la ""trolleada"" épica al ex-presidente Abadalá Bucaram en Twitter?. La noche de ayer usuario de la red social ""trolleo"" elegantemente al ""loco que ama"" luego de que éste publicará un Twit denunciado amenazas. 🤣 Nosotros te lo resumimos en una imagen 🤣",1603373815.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/122447529_2767763610211574_2956858241857982905_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=6VfNHQMp44wAX8jPnD3&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=57f5338099cba18415071b12f0657a58&oe=60B0282C,10,0,0
"🛑 #ATENCIÓN l Ex-presidente Abdalá Bucarám es ""trolleado"" de forma ""épica"" en Twitter, mejor dicho ""se dejó ver las huevas"" el loco. ¿Qué te parece? 👈🤣",1603333146.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/122138528_2767296113591657_2752941150567676922_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=110474&_nc_ohc=4jJuu1Z14wMAX9mAWmq&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=53121b513d8357493aeb02bc5f3f3da1&oe=60B24D90,15,3,0
El Presidente de la República envía un importantísimo mensaje a través de cadena nacional sobre lo que pasará con la pandemia del COVID-19 los próximos dias en el Ecuador. Noticia en desarrollo  #ElpeorGobiernodelaHistoria #Pandemia #ConHumor,1603320305.0,https://static.xx.fbcdn.net/rsrc.php/v3/yO/r/tlBBJvkvBea.png,26,133,0
"🔴 #ATENCIÓN l Guillermo Lasso demandará a vendedora de ""hallullas"" de Latacunga, porque según el ya lleva casi una semana con tremenda ""churreta"" desde que se comió esa ""huevada"" por andar haciendo campaña. Noticia en desarrollo 🤣  #Elecciones2021 #LassoBorrero #ConHumor",1603309143.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/121810864_2767021823619086_6328181452113198553_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=k9euaUazhP8AX8b51wZ&_nc_oc=AQkREBzRYyR1GIGAU9StqrEGXhMyx4t3NF-_g-jrjuSEKUNJCRcOHsZsrLWc7nAJFFY&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=b8e0a4477f032b8270ed12962cab5193&oe=60B189C4,90,51,0
"El Comercio October 20, 2020 at 11:00 AM ·  #GrandeRichie 🚴🙌🏻 | Richard Carapaz debuta con podio en la primera etapa de #LaVuelta20 🚂🇪🇨 »https://bit.ly/3jboItL",1603209941.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/121993066_3993230890700643_8804312055775319775_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=MnUQh5ThIeAAX_RVrZv&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=833f249c17d7d9bfc746ac36bd08db51&oe=60AF006A,15,0,2
"🔴 #ATENCIÓN l En su visita por Cotopaxi, el candidato Guillermo Lasso manifestó que ""los serranos si que comen huevadas"", después de probar una ""allulla"" que una comerciante del sector le ofreciera amablemente, así demuestra su ""amor"" por las diferentes regiones de la patria. ¿Qué te parece? 🤣  #Elecciones2021Ec #LassoBorrero2021 #ConHumor",1602971030.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/121481080_2763224727332129_3493742993809484032_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=RotJdBViouUAX_f6xDh&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=f01ac9411d9a1d9b59ca04755b03b083&oe=60B16A70,51,33,0
"🔴 #ATENCIÓN l El ""astro"" portugues ha comunicado a través de sus redes sociales que ""ha superado el Covid-19"", eso sí, comiendo ""harto cuy"" y ""colada morada"" gracias a los consejos de un ""mijin"" ecuatoriano que trabaja limpiando la caca de los perros en su casa. ¿Qué te parece? 🤣",1602897937.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/121666292_2762389517415650_3639935440485945285_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=Zgy01GNZyxYAX_QxQ43&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=27a0d6ceb61c12b514a0608d8d219516&oe=60B03F32,29,6,0
"🔴. #URGENTE l Presidente anuncia creación de ""nuevo impuesto"" sobre la ""colada morada y las guagas de pan"", fondos con los que esperan pagar las ""navidades"" de todos los ministros; además añadió que; ""al que no le guste, que se joda""; noticia en desarrollo. 🤣  #ElPeorGobiernoDeLaHistoria #guaguasdepan #ConHumor",1602896144.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/121960170_2762366424084626_8838841532262430960_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=5z1Cs15p9-4AX_lbaBy&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=e51a12eef3adf5f70c5c204b2c9685c3&oe=60B10D02,33,6,0
"El Comercio October 15, 2020 at 9:50 AM ·  #GraciasJhonatan 🇪🇨 |¡Histórico! Jhonatan Narváez se convierte en el tercer ecuatoriano en ganar una etapa en el #GiroDeItalia 🚴💪 » https://bit.ly/3nWxRKg",1602774261.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/121809132_3978591552164577_419836792055515245_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=-PPRWb563UUAX8isZ8T&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=e24f804541198eb06a859c65a64e8f40&oe=60B0F820,13,1,0
"🛑 #VIDEO l Jacobo Bucaram alias ""Jacobito"" emite impactantes declaraciones desde la cárcel de Latacunga; escúchalo completo, se sorprenderá. 👈🤣",1602711159.0,https://static.xx.fbcdn.net/rsrc.php/v3/yO/r/tlBBJvkvBea.png,8,1,0
"🔴 #ATENCIÓN l Alcaldesa de Guayaquil sube foto a su perfil de instagram con mensaje alusivo al triunfo de ""La Tri"", algo nos dice que hoy se va a hacer funda la ""edil"". Noticia en desarrollo 🤣",1602639120.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/121570966_2759582397696362_2535840934734591525_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=3G-4EC7n75UAX-RKpej&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=8d1c01371ae66b7338ab3bff7a47ebe4&oe=60B2B88C,80,8,0
"🔴. #URGENTE l Luego del triunfo de ""La Tri"", el gobierno aprovechará que todo el mundo esta como ""shunsho"" con la victoria de la selección para anunciar el incremento del IVA al 15%, ""porque no todo son risitas"" dijó el mandatario. ¿estás de acuerdo?. Noticia en desarrollo 🤣  #fakenews #NoticiaFalsa #Nosecreerán #shunshos",1602637855.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/121584846_2759570141030921_6636716388441918000_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=nNpNTZ7tjWUAX-6aZ5_&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=69fadb9d08037c0db1e004da8e3c29e9&oe=60AF922B,19,4,0
"El Comercio October 13, 2020 at 4:52 PM ·  ¡LA SEGUNDA TRICOLOR! 🇪🇨🙌⚽ Michael Estrada aumenta el marcador. #Ecuador 2-0 #Uruguay » https://bit.ly/3163siZ",1602626129.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/121580931_3973392939351105_7364326417100982150_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=o6-_G73rksQAX_mYEC2&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=ffb7bea80abd6503929fc8348672a974&oe=60AFD7A2,6,0,0
"El Comercio October 13, 2020 at 4:24 PM ·  ¡GOOOOOOL ECUATORIANO! 🇪🇨🙌⚽ Moisés Caicedo pone la primera para la Tri. #Ecuador 1-0 #Uruguay » https://bit.ly/3163siZ",1602624286.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/121621247_3973341122689620_3352872866221088213_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=bAv33N0MgvIAX_PIHcB&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=697aaeee6cf4599dd1b99148ba13975c&oe=60B072BA,10,0,3
"🔴 #ATENCIÓN l ""No harán pintar por las huevas"", fué el mensaje del presidente de la república para ""la Tri"" antes de su partido de hoy frente a Uruguay en Quito. Ese es el sentir de 17 millones de ecuatorianos que hoy queremos que nuestra selección GANE... ¡VAMOS ECUADOR! 🇪🇨🇪🇨🇪🇨🇪🇨🇪🇨🇪🇨",1602613806.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/121525408_2759327241055211_5079126471713797803_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=TPfCZPtYL-AAX8sqS3B&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=0a501f4b51b9cb6141ca8a00ff2f9190&oe=60B01BAA,45,5,0
"Presidente de la república manda todo su apoyo a través de Twitter a la ""tri"" por su derrota frente a Argentina en Buenos Aires; así se levanta el ánimo a los muchachos. 👈🤣  #ValenVerga #GronesHediondos #ConHumor",1602210663.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/121197735_2755365191451416_3809482013409124128_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=110474&_nc_ohc=NkPWnOg5ftEAX9cCH-G&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=7675216278d92ba6387b01212f7b779c&oe=60B228EC,18,7,0
¡COMO DIRÍA DON LASSO! VAMOS MI ECUADOR VAMOS MI SELECCIÓN ¡YA QUE CHUCHA!,1602200061.0,,3,0,0
"🔴 #ULTIMAHORA l Consejo Nacional Electoral admite inscripción del binomio ""Jorgito Guayaco - Julissa"" por el partido ""Ya que chucha Ecuador"", una vez que Alvarito Noboa ha declinado definitivamente su participación. ¿Crees que tienen posibilidades?. Noticia en desarrollo 🤣  #JorgitoGuayaco #julissa #yaquechucha #ConHumor",1602120953.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/121000586_2754455661542369_6338093607577090292_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=k5VCNEXYkN8AX-OEsXb&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=5fa91979c0b60f5cfdf594549a76abe1&oe=60B1E790,64,14,0
"🔴 #URGENTE l Justicia ecuatoriana (dizque), vuelve a enviar petición de emisión de ""alerta roja"" internacional para Rafael Correa a la INTERPOL, y el ente internacional ""vuelve a cagase de la risa en la cara de la fiscal 10/20"". Noticia en desarrollo 😂",1602102320.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120848201_2754267861561149_5264519941176860718_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=5DsOKGvtUfAAX-nUq2W&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=0f57ad295c5234f255ca76a964e3de8f&oe=60B06D8A,80,58,0
"🔴 #ATENCIÓN l Richard Martínez renunció esta mañana a la cartera de #finanzas y manifestó ""ahí queda esa huevada"", que él se va a ""disfrutar de su plata"" en Miami. Martinez es el cuarto ministro que pasa por éste cargo en el #PeorGobiernoDeLaHistoria. Noticia en desarrollo 🤣  #RichardYsuPlata #jodiendoalecuador #ConHumor",1602099024.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120886935_2754237324897536_3369443838791086147_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=1Icyn5D9URgAX_50SSr&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=7640168df7801fae8888a28145cb0e43&oe=60AF5F84,81,30,0
"Esta mañana el director del FMI ha puesto en una disyuntiva al presidente Moreno; ""ponerse en cuatro"" o ""subir el IVA al 15%"" a cambio de los favores del ente monetario internacional. ¿Tú que le recomendarías al presidente hacer por el bien del país?. Noticia en desarrollo 🤣  #FMI #MorenoPonteEn4 #ConHumor #noseofederán",1602010761.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120712695_2753372421650693_7961477186575174817_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=DO8-BxkM5KQAX92CU1T&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=6ef76cdf4ddf2a33de43b804e732747a&oe=60B154E1,36,20,0
"Virgilio Hernández fue detenido ésta mañana a las afueras de su domicilio ""por feo"", según hace constar el parte policial firmado por la fiscal 10/20, porque a estas alturas todo puede pasar en el ""país de Manuelito"". ¿Qué te parece? 🤣  #EcuadorSinLey #JusticiaSecuestrada #ConHumor #noseofederán",1601936141.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120902136_2752525741735361_5238285893626562540_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=DLcWgtyQ_VwAX9djIio&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=e87fbd1f3ec3ec8977a5cca582e4262d&oe=60AF22FD,41,21,0
"El presidente de la república felicitó a Felipe Caicedo, por ganar la 3ª etapa del #giro de italia, dejando por todo lo alto el nombre de nuestro país. ¿algo no cuadra no?. Noticia en desarrollo 🤣",1601933739.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/121035453_2752506458403956_1303694661743568710_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=fSSHQ28aXZAAX_hTxz-&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=6921a9b4738d4fa463c3f1e9a11dc5b2&oe=60B1DCAF,43,21,0
"Jorge Yunda fue cazado esta tarde también pegándose unos ""guaros"" con sus panas de la #ferroviaria, pero él si como buen #INDIO que es, pegándose el Switch ""no huevadas"" como las aniñadas. Noticia en desarrollo 🤣  #JorgeYunda #QuitoSinAlcalde #ConHumor",1601776040.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120796196_2750907965230472_4247797154816788635_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=MEzkq8UKL1QAX9_yhpS&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=a90b541bf693a2d9f13bd719e3635299&oe=60B13EE5,34,2,0
"La alcadesa de Guayaquil manifestó esta tarde sentirse agobiada con las criticas y burlas que ha recibido estos días, indicando que ella ""no necesita cerveza, que lo que ella necestia es AMOR, COMPRENSIÓN Y TERNURAAAAAAA"". Noticia en desarrollo 😂  #CynthiaViteri #ConHumor #noseofederán",1601772308.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120770962_2750874371900498_1752685089351780960_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=Alkr-pjiaBQAX-wOWXU&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=a7767e98d3351aa828a1fac32867441b&oe=60AFFA5C,82,6,0
"Alcaldesa de Guayaquil, Cynthia Viteri sube foto en su perfil de #instagram en la que pide a sus hijos no ir a casa ya que ella y papá están #chuchaquis después de la chuma de la noche anterior. Noticia en desarrollo 🤣  #LaNoticiaDelDía #CynthiaViteri #noseofederán",1601692789.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120770962_2750023281985607_7992104135628409254_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8024bb&_nc_ohc=iKgwuSn-z_wAX-SyJLI&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=496f7bd18057b0fefc88a4d63715af3d&oe=60AF66A4,90,18,0
"¡A 1 solo ""like"" de los 10.000 seguidores! 👏👏👏👏👏👏 ¡GRACIAS TOTALES, seguiremos ""desinformando con veracidad"" sin que nadie se ofenda, o bueno lo intentaremos! 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣  Att. ""El Culimercio""",1601689368.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120737782_2749991255322143_6271841148251267067_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=110474&_nc_ohc=ezDt7GQiskwAX_FxsCB&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=4c0f59210689d6a1e7b68d4db4584139&oe=60B186C4,33,3,0
"Donald Trump alias ""perro rabioso"" y su esposa, dan positivo a la prueba de COVID-19, por lo que son aislados, y amarrados con bozal en el sótano de la Casa Blanca por precaución. Noticia en desarrollo 🤣  #AlEstiloCynthia #Conhumor #Trump",1601687005.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120707591_2749966591991276_4714915650289055016_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8024bb&_nc_ohc=bUDn4F6R0s8AX-cvquk&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=fa5d95cd9fb549f3528e54501c0d4769&oe=60AFF7BD,36,1,0
"La alcadesa de Guayaquil, Cynthia Viteri alias ""la colorada infiel"" se ha pegado tremendo cabreo por las imagenes suyas difundidad en redes sociales donde se la ve ""libando"" junto a un grupo de alcoholicos sin usar masacarilla ni respetando el distanciamiento social; osea mejor dicho ""YA SE EMPUTÓ"" 🤣",1601671589.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120764420_2749832265338042_6534049227043066182_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=57KWMt9ri6IAX_9pNCj&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=1ea1cfa807d65dda638053208e6978ae&oe=60B26672,1081,708,0
"Guillermo Lasso habría sido ingresado la noche de ayer a un hospital de Guayaquil, luego de haberse enterado que el C.N.E. aprobó la participación del #binomio de la esperanza en las próximas elecciones; el diagnostico fue un ""cuadro severo de churreta y culillo agudos"" osea mejor dicho, se está ""CAGANDO"". Noticia en desarrollo 🤣  #Elecciones2021 #LassoBorrero2021 #ConHumor #noseofederán",1601571338.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120497760_2748800992107836_5093474274207531661_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=iKkY9M9Wtn8AX9Doq8R&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=08efbbf0d0fd4ba97e3a03a6882f5828&oe=60AFCC64,120,36,0
"Esta mañana una cerda ha presentado ante la #fiscalía una demanda de #paternidad contra Abdalá Bucarám quien supuestamente sería el progenitor de sus 8 lechones, solicita realizar prueba de #ADN. Noticia en desarrollo 🐽  #ADNdelloco #losbucarám #quefamilia #quepandilla",1601494199.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120223577_2747942865526982_860435665257227503_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=xOITFNczrw4AX8kEOVV&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=3cf05fa65f97c0b5e476fcea4f18bdb4&oe=60B18D16,87,16,0
"Esta mañana el ex-presidente Correa fué sorprendido por su esposa en el balcón de su ático belga gritando ""si quieren matarme, mátenme chucha"", a lo que reaccionó como lo hubiera hecho cualquiera, y con un buen ""carajazo y un estate quieto"" lo mando para adentro a seguir lavando los platos a ver si así lo supera. ¿Qué te parece? 🤣  #30S #ElLocoDelAtico #ConHumor #Noseofederán",1601486646.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120424173_2747863675534901_9143636834152991181_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=dapNJuEomJgAX8ypBET&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=400bdee3a364ebf9ec0c3f8cb611f389&oe=60B25FE4,31,61,0
"""Jacobito"", sigue contando toda la ""huevada"" desde Latacunga; y ésta vez le toca a su #ñaño Dalo Bucarám; quién sería esteril teniendo 4 hijos con la Gaby Pazmiño 🤣🤣  #DaloCachudo #losbucarám #quefamilia #quepandilla",1601252561.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120390979_2745262202461715_8666959181786832629_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=JH8x6Nco0KEAX95TQde&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=3ebfaba22b598a65e39811b905802778&oe=60B244EC,125,56,0
Imágenes en video exclusivas de la entrada de #Jacobito Bucarám a la cárcel de Latacunga. El tema del día dando mucho de sí. Noticia en desarrollo 🤣  #LosBucarám #QuéFamilia #QuéPandilla,1601172111.0,https://static.xx.fbcdn.net/rsrc.php/v3/yO/r/tlBBJvkvBea.png,77,7,0
